Order ID	Order Priority	Market	Ship Mode	Returned
SU-2014-6510	Medium	Africa	Standard Class	False
SU-2014-7650	Medium	Africa	Standard Class	False
SU-2014-8840	Medium	Africa	Standard Class	False
TO-2011-5300	Medium	Africa	Standard Class	False
TO-2011-9730	Medium	Africa	Standard Class	False
TO-2013-3020	Medium	Africa	Standard Class	False
TO-2013-7970	Medium	Africa	Standard Class	False
TO-2013-9830	Medium	Africa	Standard Class	False
TO-2014-1570	Medium	Africa	Standard Class	False
TO-2014-1980	Medium	Africa	Standard Class	False
TO-2014-2500	Medium	Africa	Standard Class	False
TO-2014-6580	Medium	Africa	Standard Class	False
TO-2014-8550	Medium	Africa	Standard Class	False
TS-2011-9360	Medium	Africa	Standard Class	False
TS-2013-3210	Medium	Africa	Standard Class	False
TS-2013-9630	Medium	Africa	Standard Class	False
TS-2014-6460	Medium	Africa	Standard Class	False
TS-2014-9490	Medium	Africa	Standard Class	False
TZ-2011-150	Medium	Africa	Standard Class	False
TZ-2011-7370	Medium	Africa	Standard Class	False
TZ-2011-8300	Medium	Africa	Standard Class	False
TZ-2011-8610	Medium	Africa	Standard Class	False
TZ-2011-9610	Medium	Africa	Standard Class	False
TZ-2012-220	Medium	Africa	Standard Class	False
TZ-2012-2720	Medium	Africa	Standard Class	False
TZ-2012-5380	Medium	Africa	Standard Class	False
TZ-2012-7300	Medium	Africa	Standard Class	False
TZ-2012-8050	Medium	Africa	Standard Class	False
TZ-2013-140	Medium	Africa	Standard Class	False
TZ-2013-300	Medium	Africa	Standard Class	False
TZ-2013-4050	Medium	Africa	Standard Class	False
TZ-2013-620	Medium	Africa	Standard Class	False
TZ-2013-7040	Medium	Africa	Standard Class	False
TZ-2013-7750	Medium	Africa	Standard Class	False
TZ-2013-9020	Medium	Africa	Standard Class	False
TZ-2014-1570	Medium	Africa	Standard Class	False
TZ-2014-1730	Medium	Africa	Standard Class	False
TZ-2014-3700	Medium	Africa	Standard Class	False
TZ-2014-5290	Medium	Africa	Standard Class	False
TZ-2014-6630	Medium	Africa	Standard Class	False
TZ-2014-7100	Medium	Africa	Standard Class	False
TZ-2014-7370	Medium	Africa	Standard Class	False
TZ-2014-7960	Medium	Africa	Standard Class	False
TZ-2014-8220	Medium	Africa	Standard Class	False
TZ-2014-9260	Medium	Africa	Standard Class	False
TZ-2014-9600	Medium	Africa	Standard Class	False
UG-2012-4480	Medium	Africa	Standard Class	False
UG-2012-9920	Medium	Africa	Standard Class	False
UG-2013-250	Medium	Africa	Standard Class	False
UG-2013-8510	Medium	Africa	Standard Class	False
UG-2014-1650	Medium	Africa	Standard Class	False
UG-2014-3970	Medium	Africa	Standard Class	False
UG-2014-9530	Medium	Africa	Standard Class	False
WA-2012-7900	Medium	Africa	Standard Class	False
WZ-2014-830	Medium	Africa	Standard Class	False
ZA-2011-2290	Medium	Africa	Standard Class	False
ZA-2011-9390	Medium	Africa	Standard Class	False
ZA-2012-2040	Medium	Africa	Standard Class	False
ZA-2012-3890	Medium	Africa	Standard Class	False
ZA-2012-4180	Medium	Africa	Standard Class	False
ZA-2012-5390	Medium	Africa	Standard Class	False
ZA-2012-5660	Medium	Africa	Standard Class	False
ZA-2013-4500	Medium	Africa	Standard Class	False
ZA-2013-8130	Medium	Africa	Standard Class	False
ZA-2013-8850	Medium	Africa	Standard Class	False
ZA-2014-1370	Medium	Africa	Standard Class	False
ZA-2014-2620	Medium	Africa	Standard Class	False
ZA-2014-6660	Medium	Africa	Standard Class	False
ZA-2014-7540	Medium	Africa	Standard Class	False
ZA-2014-8160	Medium	Africa	Standard Class	False
ZI-2011-4350	Medium	Africa	Standard Class	False
ZI-2012-1610	Medium	Africa	Standard Class	False
ZI-2012-380	Medium	Africa	Standard Class	False
ZI-2012-6350	Medium	Africa	Standard Class	False
ZI-2013-1180	Medium	Africa	Standard Class	False
ZI-2013-2620	Medium	Africa	Standard Class	False
ZI-2013-6590	Medium	Africa	Standard Class	False
ZI-2013-7080	Medium	Africa	Standard Class	False
ZI-2014-3570	Medium	Africa	Standard Class	False
ZI-2014-3820	Medium	Africa	Standard Class	False
ZI-2014-6030	Medium	Africa	Standard Class	False
ZI-2014-7610	Medium	Africa	Standard Class	False
ZI-2014-9540	Medium	Africa	Standard Class	False
ZI-2014-9550	Medium	Africa	Standard Class	False
CA-2011-1510	Medium	Canada	Standard Class	False
CA-2011-2590	Medium	Canada	Standard Class	False
CA-2011-370	Medium	Canada	Standard Class	False
CA-2011-4370	Medium	Canada	Standard Class	False
CA-2011-450	Medium	Canada	Standard Class	False
CA-2011-4850	Medium	Canada	Standard Class	False
CA-2011-5840	Medium	Canada	Standard Class	False
CA-2011-6580	Medium	Canada	Standard Class	False
CA-2011-770	Medium	Canada	Standard Class	False
CA-2011-8330	Medium	Canada	Standard Class	False
CA-2011-8990	Medium	Canada	Standard Class	False
CA-2012-220	Medium	Canada	Standard Class	False
CA-2012-270	Medium	Canada	Standard Class	False
CA-2012-2740	Medium	Canada	Standard Class	False
CA-2012-2910	Medium	Canada	Standard Class	False
CA-2012-3180	Medium	Canada	Standard Class	False
CA-2012-4750	Medium	Canada	Standard Class	False
CA-2012-490	Medium	Canada	Standard Class	False
CA-2012-5610	Medium	Canada	Standard Class	False
CA-2012-6010	Medium	Canada	Standard Class	False
CA-2012-6060	Medium	Canada	Standard Class	False
CA-2012-6570	Medium	Canada	Standard Class	False
CA-2012-7120	Medium	Canada	Standard Class	False
CA-2012-7440	Medium	Canada	Standard Class	False
CA-2012-7880	Medium	Canada	Standard Class	False
CA-2012-8520	Medium	Canada	Standard Class	False
CA-2012-9570	Medium	Canada	Standard Class	False
CA-2012-9600	Medium	Canada	Standard Class	False
CA-2012-9610	Medium	Canada	Standard Class	False
CA-2012-9650	Medium	Canada	Standard Class	False
CA-2012-9840	Medium	Canada	Standard Class	False
CA-2012-9860	Medium	Canada	Standard Class	False
CA-2013-1620	Medium	Canada	Standard Class	False
CA-2013-1710	Medium	Canada	Standard Class	False
CA-2013-2360	Medium	Canada	Standard Class	False
CA-2013-2900	Medium	Canada	Standard Class	False
CA-2013-3530	Medium	Canada	Standard Class	False
CA-2013-3830	Medium	Canada	Standard Class	False
CA-2013-4030	Medium	Canada	Standard Class	False
CA-2013-4660	Medium	Canada	Standard Class	False
CA-2013-4830	Medium	Canada	Standard Class	False
CA-2013-5350	Medium	Canada	Standard Class	False
CA-2013-5590	Medium	Canada	Standard Class	False
CA-2013-5920	Medium	Canada	Standard Class	False
CA-2013-6080	Medium	Canada	Standard Class	False
CA-2013-6250	Medium	Canada	Standard Class	False
CA-2013-6650	Medium	Canada	Standard Class	False
CA-2013-70	Medium	Canada	Standard Class	False
CA-2013-7630	Medium	Canada	Standard Class	False
CA-2013-8200	Medium	Canada	Standard Class	False
CA-2013-8690	Medium	Canada	Standard Class	False
CA-2013-9220	Medium	Canada	Standard Class	False
CA-2013-9380	Medium	Canada	Standard Class	False
CA-2014-1400	Medium	Canada	Standard Class	False
CA-2014-1670	Medium	Canada	Standard Class	False
CA-2014-2000	Medium	Canada	Standard Class	False
CA-2014-2080	Medium	Canada	Standard Class	False
CA-2014-240	Medium	Canada	Standard Class	False
CA-2014-3040	Medium	Canada	Standard Class	False
CA-2014-3210	Medium	Canada	Standard Class	False
CA-2014-3540	Medium	Canada	Standard Class	False
CA-2014-3800	Medium	Canada	Standard Class	False
CA-2014-4170	Medium	Canada	Standard Class	False
CA-2014-4440	Medium	Canada	Standard Class	False
CA-2014-4510	Medium	Canada	Standard Class	False
CA-2014-4930	Medium	Canada	Standard Class	False
CA-2014-5050	Medium	Canada	Standard Class	False
CA-2014-5160	Medium	Canada	Standard Class	False
CA-2014-5900	Medium	Canada	Standard Class	False
CA-2014-6510	Medium	Canada	Standard Class	False
CA-2014-6960	Medium	Canada	Standard Class	False
CA-2014-7630	Medium	Canada	Standard Class	False
CA-2014-8150	Medium	Canada	Standard Class	False
CA-2014-850	Medium	Canada	Standard Class	False
CA-2014-8740	Medium	Canada	Standard Class	False
CA-2014-8860	Medium	Canada	Standard Class	False
CA-2014-8990	Medium	Canada	Standard Class	False
CA-2014-9080	Medium	Canada	Standard Class	False
ES-2011-1137137	Medium	EU	Standard Class	True
ES-2011-1141056	Medium	EU	Standard Class	True
ES-2011-1443340	Medium	EU	Standard Class	True
ES-2011-3028321	Medium	EU	Standard Class	True
ES-2011-3106999	Medium	EU	Standard Class	True
ES-2011-3305419	Medium	EU	Standard Class	True
ES-2011-4816650	Medium	EU	Standard Class	True
ES-2011-5118812	Medium	EU	Standard Class	True
ES-2011-5201850	Medium	EU	Standard Class	True
ES-2011-5263174	Medium	EU	Standard Class	True
ES-2012-1211902	Medium	EU	Standard Class	True
ES-2012-1295099	Medium	EU	Standard Class	True
ES-2012-1382586	Medium	EU	Standard Class	True
ES-2012-1439531	Medium	EU	Standard Class	True
ES-2012-1845274	Medium	EU	Standard Class	True
ES-2012-1986848	Medium	EU	Standard Class	True
ES-2012-2102738	Medium	EU	Standard Class	True
ES-2012-3246286	Medium	EU	Standard Class	True
ES-2012-3327222	Medium	EU	Standard Class	True
ES-2012-3631542	Medium	EU	Standard Class	True
ES-2012-3697227	Medium	EU	Standard Class	True
ES-2012-4193401	Medium	EU	Standard Class	True
ES-2012-4250639	Medium	EU	Standard Class	True
ES-2012-4379168	Medium	EU	Standard Class	True
ES-2012-4717022	Medium	EU	Standard Class	True
ES-2012-5207465	Medium	EU	Standard Class	True
ES-2012-5238758	Medium	EU	Standard Class	True
ES-2012-5745179	Medium	EU	Standard Class	True
ES-2012-5923089	Medium	EU	Standard Class	True
ES-2012-5959969	Medium	EU	Standard Class	True
ES-2013-1072619	Medium	EU	Standard Class	True
ES-2013-1268416	Medium	EU	Standard Class	True
ES-2013-1341762	Medium	EU	Standard Class	True
ES-2013-1785128	Medium	EU	Standard Class	True
ES-2013-1795340	Medium	EU	Standard Class	True
ES-2013-1906012	Medium	EU	Standard Class	True
ES-2013-1925248	Medium	EU	Standard Class	True
ES-2013-2335535	Medium	EU	Standard Class	True
ES-2013-2406661	Medium	EU	Standard Class	True
ES-2013-2639112	Medium	EU	Standard Class	True
ES-2013-2645491	Medium	EU	Standard Class	True
ES-2013-2745392	Medium	EU	Standard Class	True
ES-2013-3007238	Medium	EU	Standard Class	True
ES-2013-3078948	Medium	EU	Standard Class	True
ES-2013-3093926	Medium	EU	Standard Class	True
ES-2013-3323529	Medium	EU	Standard Class	True
ES-2013-3927096	Medium	EU	Standard Class	True
ES-2013-4441922	Medium	EU	Standard Class	True
ES-2013-4569090	Medium	EU	Standard Class	True
ES-2013-4972434	Medium	EU	Standard Class	True
ES-2013-5246151	Medium	EU	Standard Class	True
ES-2013-5259588	Medium	EU	Standard Class	True
ES-2013-5648133	Medium	EU	Standard Class	True
ES-2013-5734148	Medium	EU	Standard Class	True
ES-2014-1526550	Medium	EU	Standard Class	True
ES-2014-1651774	Medium	EU	Standard Class	True
ES-2014-1703772	Medium	EU	Standard Class	True
ES-2014-2042578	Medium	EU	Standard Class	True
ES-2014-2385129	Medium	EU	Standard Class	True
ES-2014-2411166	Medium	EU	Standard Class	True
ES-2014-2439745	Medium	EU	Standard Class	True
ES-2014-2524646	Medium	EU	Standard Class	True
ES-2014-2557751	Medium	EU	Standard Class	True
ES-2014-2783426	Medium	EU	Standard Class	True
ES-2014-2901069	Medium	EU	Standard Class	True
ES-2014-2933395	Medium	EU	Standard Class	True
ES-2014-2979530	Medium	EU	Standard Class	True
ES-2014-3380674	Medium	EU	Standard Class	True
ES-2014-3638264	Medium	EU	Standard Class	True
ES-2014-4147581	Medium	EU	Standard Class	True
ES-2014-4401602	Medium	EU	Standard Class	True
ES-2014-4505254	Medium	EU	Standard Class	True
ES-2014-4967939	Medium	EU	Standard Class	True
ES-2014-5297792	Medium	EU	Standard Class	True
ES-2014-5385720	Medium	EU	Standard Class	True
ES-2014-5389384	Medium	EU	Standard Class	True
ES-2014-5666305	Medium	EU	Standard Class	True
ES-2014-5706764	Medium	EU	Standard Class	True
ES-2014-5822421	Medium	EU	Standard Class	True
ES-2014-5835827	Medium	EU	Standard Class	True
ES-2014-5900887	Medium	EU	Standard Class	True
IT-2011-2911544	Medium	EU	Standard Class	True
IT-2011-4648014	Medium	EU	Standard Class	True
IT-2012-3613157	Medium	EU	Standard Class	True
IT-2013-1498487	Medium	EU	Standard Class	True
IT-2013-1665440	Medium	EU	Standard Class	True
IT-2013-2280110	Medium	EU	Standard Class	True
IT-2013-3060899	Medium	EU	Standard Class	True
IT-2013-3132916	Medium	EU	Standard Class	True
IT-2013-3159247	Medium	EU	Standard Class	True
IT-2013-3253363	Medium	EU	Standard Class	True
IT-2013-4962578	Medium	EU	Standard Class	True
IT-2014-1082723	Medium	EU	Standard Class	True
IT-2014-1725451	Medium	EU	Standard Class	True
IT-2014-1858881	Medium	EU	Standard Class	True
IT-2014-4920177	Medium	EU	Standard Class	True
CA-2011-100762	Medium	US	Standard Class	True
CA-2011-100867	Medium	US	Standard Class	True
CA-2011-102652	Medium	US	Standard Class	True
CA-2011-103373	Medium	US	Standard Class	True
CA-2011-103744	Medium	US	Standard Class	True
CA-2011-103940	Medium	US	Standard Class	True
CA-2011-108861	Medium	US	Standard Class	True
CA-2011-127012	Medium	US	Standard Class	True
CA-2011-143840	Medium	US	Standard Class	True
CA-2011-148614	Medium	US	Standard Class	True
CA-2011-148950	Medium	US	Standard Class	True
CA-2011-151162	Medium	US	Standard Class	True
CA-2011-166744	Medium	US	Standard Class	True
CA-2011-169019	Medium	US	Standard Class	True
CA-2012-103716	Medium	US	Standard Class	True
CA-2012-105158	Medium	US	Standard Class	True
CA-2012-107678	Medium	US	Standard Class	True
CA-2012-112144	Medium	US	Standard Class	True
CA-2012-113628	Medium	US	Standard Class	True
CA-2012-114048	Medium	US	Standard Class	True
CA-2012-119214	Medium	US	Standard Class	True
CA-2012-119907	Medium	US	Standard Class	True
CA-2012-123568	Medium	US	Standard Class	True
CA-2012-124058	Medium	US	Standard Class	True
CA-2012-130456	Medium	US	Standard Class	True
CA-2012-130785	Medium	US	Standard Class	True
CA-2012-134075	Medium	US	Standard Class	True
CA-2012-134201	Medium	US	Standard Class	True
CA-2012-135580	Medium	US	Standard Class	True
CA-2012-140984	Medium	US	Standard Class	True
CA-2012-143490	Medium	US	Standard Class	True
CA-2012-146262	Medium	US	Standard Class	True
CA-2012-149342	Medium	US	Standard Class	True
CA-2012-150875	Medium	US	Standard Class	True
CA-2012-151547	Medium	US	Standard Class	True
CA-2012-154970	Medium	US	Standard Class	True
CA-2012-157812	Medium	US	Standard Class	True
CA-2012-161627	Medium	US	Standard Class	True
CA-2012-168480	Medium	US	Standard Class	True
CA-2013-105081	Medium	US	Standard Class	True
CA-2013-105291	Medium	US	Standard Class	True
CA-2013-109806	Medium	US	Standard Class	True
CA-2013-112123	Medium	US	Standard Class	True
CA-2013-112340	Medium	US	Standard Class	True
CA-2013-113341	Medium	US	Standard Class	True
CA-2013-114307	Medium	US	Standard Class	True
CA-2013-114727	Medium	US	Standard Class	True
CA-2013-115917	Medium	US	Standard Class	True
CA-2013-116736	Medium	US	Standard Class	True
CA-2013-118311	Medium	US	Standard Class	True
CA-2013-126732	Medium	US	Standard Class	True
CA-2013-128671	Medium	US	Standard Class	True
CA-2013-130680	Medium	US	Standard Class	True
CA-2013-133319	Medium	US	Standard Class	True
CA-2013-136483	Medium	US	Standard Class	True
CA-2013-139269	Medium	US	Standard Class	True
CA-2013-142398	Medium	US	Standard Class	True
CA-2013-145492	Medium	US	Standard Class	True
CA-2013-145583	Medium	US	Standard Class	True
CA-2013-150077	Medium	US	Standard Class	True
CA-2013-151323	Medium	US	Standard Class	True
CA-2013-152814	Medium	US	Standard Class	True
CA-2013-161746	Medium	US	Standard Class	True
CA-2014-100111	Medium	US	Standard Class	True
CA-2014-101574	Medium	US	Standard Class	True
CA-2014-103380	Medium	US	Standard Class	True
CA-2014-115427	Medium	US	Standard Class	True
CA-2014-117513	Medium	US	Standard Class	True
CA-2014-118122	Medium	US	Standard Class	True
CA-2014-118542	Medium	US	Standard Class	True
CA-2014-119284	Medium	US	Standard Class	True
CA-2014-121258	Medium	US	Standard Class	True
CA-2014-121853	Medium	US	Standard Class	True
CA-2014-123085	Medium	US	Standard Class	True
CA-2014-123491	Medium	US	Standard Class	True
CA-2014-127306	Medium	US	Standard Class	True
CA-2014-128965	Medium	US	Standard Class	True
CA-2014-130631	Medium	US	Standard Class	True
CA-2014-131807	Medium	US	Standard Class	True
CA-2014-132346	Medium	US	Standard Class	True
CA-2014-135692	Medium	US	Standard Class	True
CA-2014-136539	Medium	US	Standard Class	True
CA-2014-137085	Medium	US	Standard Class	True
CA-2014-137414	Medium	US	Standard Class	True
CA-2014-142328	Medium	US	Standard Class	True
CA-2014-142867	Medium	US	Standard Class	True
CA-2014-143084	Medium	US	Standard Class	True
CA-2014-145128	Medium	US	Standard Class	True
CA-2014-150910	Medium	US	Standard Class	True
CA-2014-152660	Medium	US	Standard Class	True
CA-2014-154949	Medium	US	Standard Class	True
CA-2014-155712	Medium	US	Standard Class	True
CA-2014-157196	Medium	US	Standard Class	True
CA-2014-162012	Medium	US	Standard Class	True
CA-2014-165491	Medium	US	Standard Class	True
CA-2014-166093	Medium	US	Standard Class	True
CA-2014-166142	Medium	US	Standard Class	True
CA-2014-167003	Medium	US	Standard Class	True
US-2011-150574	Medium	US	Standard Class	True
US-2011-164763	Medium	US	Standard Class	True
US-2012-128090	Medium	US	Standard Class	True
US-2012-137008	Medium	US	Standard Class	True
US-2012-160857	Medium	US	Standard Class	True
US-2013-105578	Medium	US	Standard Class	True
US-2013-108455	Medium	US	Standard Class	True
US-2013-114230	Medium	US	Standard Class	True
US-2013-114293	Medium	US	Standard Class	True
US-2013-127425	Medium	US	Standard Class	True
US-2013-144057	Medium	US	Standard Class	True
US-2013-148957	Medium	US	Standard Class	True
US-2014-105046	Medium	US	Standard Class	True
US-2014-118087	Medium	US	Standard Class	True
US-2014-122672	Medium	US	Standard Class	True
US-2014-136679	Medium	US	Standard Class	True
US-2014-147998	Medium	US	Standard Class	True
US-2014-155999	Medium	US	Standard Class	True
ID-2011-23593	Medium	APAC	Standard Class	True
ID-2011-27779	Medium	APAC	Standard Class	True
ID-2011-49031	Medium	APAC	Standard Class	True
ID-2011-50655	Medium	APAC	Standard Class	True
ID-2011-64599	Medium	APAC	Standard Class	True
ID-2011-75652	Medium	APAC	Standard Class	True
ID-2011-78592	Medium	APAC	Standard Class	True
ID-2012-13982	Medium	APAC	Standard Class	True
ID-2012-44173	Medium	APAC	Standard Class	True
ID-2012-57193	Medium	APAC	Standard Class	True
ID-2012-85095	Medium	APAC	Standard Class	True
ID-2013-13562	Medium	APAC	Standard Class	True
ID-2013-23495	Medium	APAC	Standard Class	True
ID-2013-29662	Medium	APAC	Standard Class	True
ID-2013-36312	Medium	APAC	Standard Class	True
ID-2013-48709	Medium	APAC	Standard Class	True
ID-2013-51446	Medium	APAC	Standard Class	True
ID-2013-59566	Medium	APAC	Standard Class	True
ID-2013-60637	Medium	APAC	Standard Class	True
ID-2013-64060	Medium	APAC	Standard Class	True
ID-2013-64970	Medium	APAC	Standard Class	True
ID-2013-72362	Medium	APAC	Standard Class	True
ID-2013-74875	Medium	APAC	Standard Class	True
ID-2013-83975	Medium	APAC	Standard Class	True
ID-2014-11098	Medium	APAC	Standard Class	True
ID-2014-15186	Medium	APAC	Standard Class	True
ID-2014-16474	Medium	APAC	Standard Class	True
ID-2014-25707	Medium	APAC	Standard Class	True
ID-2014-39084	Medium	APAC	Standard Class	True
ID-2014-56752	Medium	APAC	Standard Class	True
ID-2014-68505	Medium	APAC	Standard Class	True
ID-2014-71403	Medium	APAC	Standard Class	True
IN-2011-10419	Medium	APAC	Standard Class	True
IN-2011-11889	Medium	APAC	Standard Class	True
IN-2011-33890	Medium	APAC	Standard Class	True
IN-2011-35857	Medium	APAC	Standard Class	True
IN-2011-50361	Medium	APAC	Standard Class	True
IN-2011-54533	Medium	APAC	Standard Class	True
IN-2011-56451	Medium	APAC	Standard Class	True
IN-2011-56486	Medium	APAC	Standard Class	True
IN-2011-56738	Medium	APAC	Standard Class	True
IN-2011-59013	Medium	APAC	Standard Class	True
IN-2011-62331	Medium	APAC	Standard Class	True
IN-2011-73055	Medium	APAC	Standard Class	True
IN-2011-76758	Medium	APAC	Standard Class	True
IN-2011-85284	Medium	APAC	Standard Class	True
IN-2011-86642	Medium	APAC	Standard Class	True
IN-2012-10986	Medium	APAC	Standard Class	True
IN-2012-16845	Medium	APAC	Standard Class	True
IN-2012-17783	Medium	APAC	Standard Class	True
IN-2012-23089	Medium	APAC	Standard Class	True
IN-2012-25371	Medium	APAC	Standard Class	True
IN-2012-26757	Medium	APAC	Standard Class	True
IN-2012-27597	Medium	APAC	Standard Class	True
IN-2012-28024	Medium	APAC	Standard Class	True
IN-2012-28493	Medium	APAC	Standard Class	True
IN-2012-29228	Medium	APAC	Standard Class	True
IN-2012-30572	Medium	APAC	Standard Class	True
IN-2012-31944	Medium	APAC	Standard Class	True
IN-2012-32882	Medium	APAC	Standard Class	True
IN-2012-35990	Medium	APAC	Standard Class	True
IN-2012-36088	Medium	APAC	Standard Class	True
IN-2012-41261	Medium	APAC	Standard Class	True
IN-2012-45972	Medium	APAC	Standard Class	True
IN-2012-49864	Medium	APAC	Standard Class	True
IN-2012-67791	Medium	APAC	Standard Class	True
IN-2012-69072	Medium	APAC	Standard Class	True
IN-2012-81812	Medium	APAC	Standard Class	True
IN-2012-83380	Medium	APAC	Standard Class	True
IN-2013-12736	Medium	APAC	Standard Class	True
IN-2013-14437	Medium	APAC	Standard Class	True
IN-2013-15466	Medium	APAC	Standard Class	True
IN-2013-17699	Medium	APAC	Standard Class	True
IN-2013-18175	Medium	APAC	Standard Class	True
IN-2013-19400	Medium	APAC	Standard Class	True
IN-2013-19645	Medium	APAC	Standard Class	True
IN-2013-20548	Medium	APAC	Standard Class	True
IN-2013-22298	Medium	APAC	Standard Class	True
IN-2013-22571	Medium	APAC	Standard Class	True
IN-2013-25245	Medium	APAC	Standard Class	True
IN-2013-27828	Medium	APAC	Standard Class	True
IN-2013-38174	Medium	APAC	Standard Class	True
IN-2013-51775	Medium	APAC	Standard Class	True
IN-2013-53140	Medium	APAC	Standard Class	True
IN-2013-55135	Medium	APAC	Standard Class	True
IN-2013-55639	Medium	APAC	Standard Class	True
IN-2013-56689	Medium	APAC	Standard Class	True
IN-2013-64578	Medium	APAC	Standard Class	True
IN-2013-69128	Medium	APAC	Standard Class	True
IN-2014-10979	Medium	APAC	Standard Class	True
IN-2014-15011	Medium	APAC	Standard Class	True
IN-2014-18441	Medium	APAC	Standard Class	True
IN-2014-23481	Medium	APAC	Standard Class	True
IN-2014-24531	Medium	APAC	Standard Class	True
IN-2014-25637	Medium	APAC	Standard Class	True
IN-2014-27863	Medium	APAC	Standard Class	True
IN-2014-29767	Medium	APAC	Standard Class	True
IN-2014-30173	Medium	APAC	Standard Class	True
IN-2014-30649	Medium	APAC	Standard Class	True
IN-2014-37033	Medium	APAC	Standard Class	True
IN-2014-38006	Medium	APAC	Standard Class	True
IN-2014-38356	Medium	APAC	Standard Class	True
IN-2014-39371	Medium	APAC	Standard Class	True
IN-2014-39931	Medium	APAC	Standard Class	True
IN-2014-43571	Medium	APAC	Standard Class	True
IN-2014-46665	Medium	APAC	Standard Class	True
IN-2014-49402	Medium	APAC	Standard Class	True
IN-2014-50158	Medium	APAC	Standard Class	True
IN-2014-51607	Medium	APAC	Standard Class	True
IN-2014-51985	Medium	APAC	Standard Class	True
IN-2014-57683	Medium	APAC	Standard Class	True
IN-2014-58460	Medium	APAC	Standard Class	True
IN-2014-60476	Medium	APAC	Standard Class	True
IN-2014-61260	Medium	APAC	Standard Class	True
IN-2014-62338	Medium	APAC	Standard Class	True
IN-2014-64347	Medium	APAC	Standard Class	True
IN-2014-68008	Medium	APAC	Standard Class	True
IN-2014-68337	Medium	APAC	Standard Class	True
IN-2014-69205	Medium	APAC	Standard Class	True
IN-2014-71956	Medium	APAC	Standard Class	True
IN-2014-73447	Medium	APAC	Standard Class	True
IN-2014-77941	Medium	APAC	Standard Class	True
IN-2014-84353	Medium	APAC	Standard Class	True
MX-2011-105298	Medium	LATAM	Standard Class	True
MX-2011-108077	Medium	LATAM	Standard Class	True
MX-2011-108749	Medium	LATAM	Standard Class	True
MX-2011-119977	Medium	LATAM	Standard Class	True
MX-2011-121671	Medium	LATAM	Standard Class	True
MX-2011-124688	Medium	LATAM	Standard Class	True
MX-2011-126592	Medium	LATAM	Standard Class	True
MX-2011-127670	Medium	LATAM	Standard Class	True
MX-2011-131688	Medium	LATAM	Standard Class	True
MX-2011-133627	Medium	LATAM	Standard Class	True
MX-2011-136546	Medium	LATAM	Standard Class	True
MX-2011-136602	Medium	LATAM	Standard Class	True
MX-2011-145870	Medium	LATAM	Standard Class	True
MX-2011-147039	Medium	LATAM	Standard Class	True
MX-2011-157539	Medium	LATAM	Standard Class	True
MX-2011-169467	Medium	LATAM	Standard Class	True
MX-2012-101021	Medium	LATAM	Standard Class	True
MX-2012-101854	Medium	LATAM	Standard Class	True
MX-2012-104269	Medium	LATAM	Standard Class	True
MX-2012-105424	Medium	LATAM	Standard Class	True
MX-2012-106229	Medium	LATAM	Standard Class	True
MX-2012-111178	Medium	LATAM	Standard Class	True
MX-2012-111430	Medium	LATAM	Standard Class	True
MX-2012-112662	Medium	LATAM	Standard Class	True
MX-2012-113768	Medium	LATAM	Standard Class	True
MX-2012-115070	Medium	LATAM	Standard Class	True
MX-2012-124975	Medium	LATAM	Standard Class	True
MX-2012-125283	Medium	LATAM	Standard Class	True
MX-2012-129560	Medium	LATAM	Standard Class	True
MX-2012-136042	Medium	LATAM	Standard Class	True
MX-2012-142090	Medium	LATAM	Standard Class	True
MX-2012-142664	Medium	LATAM	Standard Class	True
MX-2012-143175	Medium	LATAM	Standard Class	True
MX-2012-143826	Medium	LATAM	Standard Class	True
MX-2012-147977	Medium	LATAM	Standard Class	True
MX-2012-148586	Medium	LATAM	Standard Class	True
MX-2012-149461	Medium	LATAM	Standard Class	True
MX-2012-152905	Medium	LATAM	Standard Class	True
MX-2012-154088	Medium	LATAM	Standard Class	True
MX-2012-154179	Medium	LATAM	Standard Class	True
MX-2012-156720	Medium	LATAM	Standard Class	True
MX-2012-159674	Medium	LATAM	Standard Class	True
MX-2012-160388	Medium	LATAM	Standard Class	True
MX-2012-160612	Medium	LATAM	Standard Class	True
MX-2012-164777	Medium	LATAM	Standard Class	True
MX-2012-166730	Medium	LATAM	Standard Class	True
MX-2013-107167	Medium	LATAM	Standard Class	True
MX-2013-109771	Medium	LATAM	Standard Class	True
MX-2013-111388	Medium	LATAM	Standard Class	True
MX-2013-111500	Medium	LATAM	Standard Class	True
MX-2013-115630	Medium	LATAM	Standard Class	True
MX-2013-115805	Medium	LATAM	Standard Class	True
MX-2013-117415	Medium	LATAM	Standard Class	True
MX-2013-117856	Medium	LATAM	Standard Class	True
MX-2013-119879	Medium	LATAM	Standard Class	True
MX-2013-126144	Medium	LATAM	Standard Class	True
MX-2013-129588	Medium	LATAM	Standard Class	True
MX-2013-131247	Medium	LATAM	Standard Class	True
MX-2013-131660	Medium	LATAM	Standard Class	True
MX-2013-136224	Medium	LATAM	Standard Class	True
MX-2013-137155	Medium	LATAM	Standard Class	True
MX-2013-137610	Medium	LATAM	Standard Class	True
MX-2013-137729	Medium	LATAM	Standard Class	True
MX-2013-141159	Medium	LATAM	Standard Class	True
MX-2013-141901	Medium	LATAM	Standard Class	True
MX-2013-145107	Medium	LATAM	Standard Class	True
MX-2013-147634	Medium	LATAM	Standard Class	True
